supplier,supplier_sku,mpn,manufacturer,title,category,description,attributes,datasheet_url,stock,price
Mouser,MOU-1000-00019,SEN100000019,NXP Semiconductors,NXP Semiconductors SEN100000019 Sensors,Sensors,SEN100000019 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,sensitivity: 260 LSB/g; range: 0-40; accuracy: ±0.5; interface: I2C; resolution_bits: 12,https://example.com/datasheet/SEN100000019.pdf,3389,14.4211
LCSC,LCS-1000-00020,CON100000020,JST,JST CON100000020 Connectors,Connectors,CON100000020 Connectors from JST. Sourced via professional procurement support; specs below.,current_rating_a: 3; voltage_rating_v: 50; mounting: SMD,https://example.com/datasheet/CON100000020.pdf,2943,20.9114
Mouser,MOU-1000-00021,MOD100000021,u-blox,u-blox MOD100000021 Modules,Modules,MOD100000021 Modules from u-blox. Sourced via professional procurement support; specs below.,Data Rate: 2Mbps; modulation: GFSK; output_power_dbm: 20,https://example.com/datasheet/MOD100000021.pdf,3128,3.2991
Hanxin,HAN-1000-00022,OPA100000022,Maxim Integrated,Maxim Integrated OPA100000022 Analog IC,Analog IC,OPA100000022 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,gain_db: 100; package: SOIC-8; Input Noise: 10nV,https://example.com/datasheet/OPA100000022.pdf,3068,22.9977
Digikey,DIG-1000-00023,PMIC100000023,Texas Instruments,Texas Instruments PMIC100000023 Power Management IC,Power Management IC,PMIC100000023 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,output_current_a: 3; voltage_in_min_v: 4.5; package: SOT-23; efficiency_percent: 92; voltage_in_max_v: 28,https://example.com/datasheet/PMIC100000023.pdf,2478,3.7001
Hanxin,HAN-1000-00024,DIO100000024,Diodes Incorporated,Diodes Incorporated DIO100000024 Diode,Diode,DIO100000024 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,vf_v: 0.7; if_a: 1; vrrm_v: 100,https://example.com/datasheet/DIO100000024.pdf,1737,17.4577
Mouser,MOU-1000-00025,LED100000025,Kingbright,Kingbright LED100000025 LED Components,LED Components,LED100000025 LED Components from Kingbright. Sourced via professional procurement support; specs below.,wavelength_nm: 650; package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED100000025.pdf,2283,20.6698
Hanxin,HAN-1000-00026,MEM100000026,ISSI,ISSI MEM100000026 Memory IC,Memory IC,MEM100000026 Memory IC from ISSI. Sourced via professional procurement support; specs below.,speed_hz: 104000000; memory_bytes: 16777216,https://example.com/datasheet/MEM100000026.pdf,1944,14.7761
Mouser,MOU-1000-00027,XTAL100000027,AbraconX,AbraconX XTAL100000027 Crystal Oscillator,Crystal Oscillator,XTAL100000027 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000027.pdf,347,7.7229
LCSC,LCS-1000-00028,MCU100000028,Microchip Technology,Microchip Technology MCU100000028 Microcontroller,Microcontroller,MCU100000028 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,voltage_v: 3.3,https://example.com/datasheet/MCU100000028.pdf,2218,2.3488
Digikey,DIG-1000-00029,MOS100000029,Infineon Technologies,Infineon Technologies MOS100000029 MOSFET,MOSFET,MOS100000029 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,id_a: 30,https://example.com/datasheet/MOS100000029.pdf,3034,11.5527
HQEW,HQE-1000-00030,RES100000030,Vishay Intertechnology,Vishay Intertechnology RES100000030 Resistor,Resistor,RES100000030 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; package: 0805,https://example.com/datasheet/RES100000030.pdf,588,6.1475
Mouser,MOU-1000-00031,CAP100000031,TDK Corporation,TDK Corporation CAP100000031 Capacitor,Capacitor,CAP100000031 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,package: 0603; voltage_rating_v: 50; temperature_coeff: X7R,https://example.com/datasheet/CAP100000031.pdf,2533,13.8826
HQEW,HQE-1000-00032,IND100000032,Bourns,Bourns IND100000032 Inductor,Inductor,IND100000032 Inductor from Bourns. Sourced via professional procurement support; specs below.,package: 0805; inductance_uh: 4.7; tolerance: ±20%; current_rating_a: 1.5,https://example.com/datasheet/IND100000032.pdf,3010,3.2525
Hanxin,HAN-1000-00033,SEN100000033,NXP Semiconductors,NXP Semiconductors SEN100000033 Sensors,Sensors,SEN100000033 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,range: 0-40; resolution_bits: 12; Response Time: 5ms,https://example.com/datasheet/SEN100000033.pdf,2249,17.9017
Hanxin,HAN-1000-00034,CON100000034,LinkFab,LinkFab CON100000034 Connectors,Connectors,CON100000034 Connectors from LinkFab. Sourced via professional procurement support; specs below.,mounting: SMD; pitch_mm: 2.54,https://example.com/datasheet/CON100000034.pdf,3422,22.5721
Digikey,DIG-1000-00035,MOD100000035,SIMCom,SIMCom MOD100000035 Modules,Modules,MOD100000035 Modules from SIMCom. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000,https://example.com/datasheet/MOD100000035.pdf,1554,24.2650
HQEW,HQE-1000-00036,OPA100000036,Texas Instruments,Texas Instruments OPA100000036 Analog IC,Analog IC,OPA100000036 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,supply_current_ua: 200; bandwidth_hz: 1000000; gain_db: 100; package: SOIC-8,https://example.com/datasheet/OPA100000036.pdf,2215,2.6835
Mouser,MOU-1000-00037,PMIC100000037,Infineon Technologies,Infineon Technologies PMIC100000037 Power Management IC,Power Management IC,PMIC100000037 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,output_current_a: 3; voltage_in_min_v: 4.5; package: SOT-23; voltage_out_v: 5,https://example.com/datasheet/PMIC100000037.pdf,4366,5.1307
Mouser,MOU-1000-00038,DIO100000038,Vishay Intertechnology,Vishay Intertechnology DIO100000038 Diode,Diode,DIO100000038 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,if_a: 1; vrrm_v: 100,https://example.com/datasheet/DIO100000038.pdf,1273,11.2409
Mouser,MOU-1000-00039,LED100000039,Everlight Electronics,Everlight Electronics LED100000039 LED Components,LED Components,LED100000039 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,forward_current_ma: 20; package: 0805; wavelength_nm: 650,https://example.com/datasheet/LED100000039.pdf,1236,16.3567
Mouser,MOU-1000-00040,MEM100000040,Winbond Electronics,Winbond Electronics MEM100000040 Memory IC,Memory IC,MEM100000040 Memory IC from Winbond Electronics. Sourced via professional procurement support; specs below.,interface: SPI; memory_bytes: 16777216,https://example.com/datasheet/MEM100000040.pdf,1452,5.8807
LCSC,LCS-1000-00041,XTAL100000041,Wurth Elektronik,Wurth Elektronik XTAL100000041 Crystal Oscillator,Crystal Oscillator,XTAL100000041 Crystal Oscillator from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000041.pdf,9,21.0021
Hanxin,HAN-1000-00042,MCU100000042,STMicroelectronics,STMicroelectronics MCU100000042 Microcontroller,Microcontroller,MCU100000042 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,Clock Speed: 72MHz; frequency_hz: 72000000; Core: ARM Cortex-M4,https://example.com/datasheet/MCU100000042.pdf,1488,20.9514
Hanxin,HAN-1000-00043,MOS100000043,Infineon Technologies,Infineon Technologies MOS100000043 MOSFET,MOSFET,MOS100000043 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,Drain Source Voltage: 55V; id_a: 30; rds_on_mohm: 8; package: SOT-23,https://example.com/datasheet/MOS100000043.pdf,2546,6.6301
Mouser,MOU-1000-00044,RES100000044,Bourns,Bourns RES100000044 Resistor,Resistor,RES100000044 Resistor from Bourns. Sourced via professional procurement support; specs below.,resistance_ohm: 10000; tolerance: ±1%; power_rating_w: 0.25; package: 0805; Resistor Value: 10kΩ,https://example.com/datasheet/RES100000044.pdf,602,24.9931
LCSC,LCS-1000-00045,CAP100000045,KEMET Electronics,KEMET Electronics CAP100000045 Capacitor,Capacitor,CAP100000045 Capacitor from KEMET Electronics. Sourced via professional procurement support; specs below.,Capacitor Value: 100nF; tolerance: ±10%; voltage_rating_v: 50,https://example.com/datasheet/CAP100000045.pdf,3615,17.3263
Hanxin,HAN-1000-00046,IND100000046,Wurth Elektronik,Wurth Elektronik IND100000046 Inductor,Inductor,IND100000046 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,current_rating_a: 1.5; tolerance: ±20%,https://example.com/datasheet/IND100000046.pdf,2578,7.1748
Mouser,MOU-1000-00047,SEN100000047,BoschDummy,BoschDummy SEN100000047 Sensors,Sensors,SEN100000047 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,interface: I2C; range: 0-40,https://example.com/datasheet/SEN100000047.pdf,1758,15.0129
Hanxin,HAN-1000-00048,CON100000048,JST,JST CON100000048 Connectors,Connectors,CON100000048 Connectors from JST. Sourced via professional procurement support; specs below.,positions: 40; voltage_rating_v: 50,https://example.com/datasheet/CON100000048.pdf,707,0.6556
LCSC,LCS-1000-00049,MOD100000049,u-blox,u-blox MOD100000049 Modules,Modules,MOD100000049 Modules from u-blox. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; output_power_dbm: 20; Antenna Type: PCB,https://example.com/datasheet/MOD100000049.pdf,3795,14.0321
HQEW,HQE-1000-00050,OPA100000050,Maxim Integrated,Maxim Integrated OPA100000050 Analog IC,Analog IC,OPA100000050 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,gain_db: 100; supply_current_ua: 200; package: SOIC-8,https://example.com/datasheet/OPA100000050.pdf,1563,15.4861
LCSC,LCS-1000-00051,PMIC100000051,Texas Instruments,Texas Instruments PMIC100000051 Power Management IC,Power Management IC,PMIC100000051 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_in_max_v: 28; output_current_a: 3,https://example.com/datasheet/PMIC100000051.pdf,3084,8.8211
Hanxin,HAN-1000-00052,DIO100000052,Vishay Intertechnology,Vishay Intertechnology DIO100000052 Diode,Diode,DIO100000052 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vrrm_v: 100; if_a: 1,https://example.com/datasheet/DIO100000052.pdf,2398,22.1821
LCSC,LCS-1000-00053,LED100000053,OSRAM,OSRAM LED100000053 LED Components,LED Components,LED100000053 LED Components from OSRAM. Sourced via professional procurement support; specs below.,wavelength_nm: 650; forward_voltage_v: 2.1; package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED100000053.pdf,2229,1.1505
LCSC,LCS-1000-00054,MEM100000054,ISSI,ISSI MEM100000054 Memory IC,Memory IC,MEM100000054 Memory IC from ISSI. Sourced via professional procurement support; specs below.,organization: x8; speed_hz: 104000000,https://example.com/datasheet/MEM100000054.pdf,4890,7.0689
Mouser,MOU-1000-00055,XTAL100000055,AbraconX,AbraconX XTAL100000055 Crystal Oscillator,Crystal Oscillator,XTAL100000055 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000055.pdf,1883,19.0114
HQEW,HQE-1000-00056,MCU100000056,Microchip Technology,Microchip Technology MCU100000056 Microcontroller,Microcontroller,MCU100000056 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,ram_bytes: 20480; Core: ARM Cortex-M4,https://example.com/datasheet/MCU100000056.pdf,4695,7.5096
HQEW,HQE-1000-00057,MOS100000057,,Unknown MOS100000057 MOSFET,MOSFET,MOS100000057 MOSFET from unspecified. Sourced via professional procurement support; specs below.,qg_nc: 45; vds_v: 55; package: SOT-23; rds_on_mohm: 8,https://example.com/datasheet/MOS100000057.pdf,4158,14.3022
Hanxin,HAN-1000-00058,RES100000058,Yageo,Yageo RES100000058 Resistor,Resistor,RES100000058 Resistor from Yageo. Sourced via professional procurement support; specs below.,tolerance: ±1%; power_rating_w: 0.25; resistance_ohm: 10000; temperature_coeff: X7R; Lifecycle Status: Active,https://example.com/datasheet/RES100000058.pdf,3720,22.2870
Mouser,MOU-1000-00059,CAP100000059,DeltaCap,DeltaCap CAP100000059 Capacitor,Capacitor,CAP100000059 Capacitor from DeltaCap. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; temperature_coeff: X7R,https://example.com/datasheet/CAP100000059.pdf,1350,14.3756
Hanxin,HAN-1000-00060,IND100000060,Bourns,Bourns IND100000060 Inductor,Inductor,IND100000060 Inductor from Bourns. Sourced via professional procurement support; specs below.,tolerance: ±20%; inductance_uh: 4.7,https://example.com/datasheet/IND100000060.pdf,142,5.5835
Hanxin,HAN-1000-00061,SEN100000061,STMicroelectronics,STMicroelectronics SEN100000061 Sensors,Sensors,SEN100000061 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,resolution_bits: 12; range: 0-40; sensitivity: 260 LSB/g,https://example.com/datasheet/SEN100000061.pdf,883,20.3840
LCSC,LCS-1000-00062,CON100000062,LinkFab,LinkFab CON100000062 Connectors,Connectors,CON100000062 Connectors from LinkFab. Sourced via professional procurement support; specs below.,mounting: SMD; pitch_mm: 2.54; current_rating_a: 3; voltage_rating_v: 50,https://example.com/datasheet/CON100000062.pdf,3943,14.4902
Mouser,MOU-1000-00063,MOD100000063,Quectel,Quectel MOD100000063 Modules,Modules,MOD100000063 Modules from Quectel. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; interface: UART; sensitivity_dbm: -95,https://example.com/datasheet/MOD100000063.pdf,4319,19.1732
Mouser,MOU-1000-00064,OPA100000064,Analog Devices,Analog Devices OPA100000064 Analog IC,Analog IC,OPA100000064 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,package: SOIC-8; bandwidth_hz: 1000000,https://example.com/datasheet/OPA100000064.pdf,4064,1.3722
LCSC,LCS-1000-00065,PMIC100000065,PowerLite,PowerLite PMIC100000065 Power Management IC,Power Management IC,PMIC100000065 Power Management IC from PowerLite. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; efficiency_percent: 92,https://example.com/datasheet/PMIC100000065.pdf,296,5.0736
Mouser,MOU-1000-00066,DIO100000066,ON Semiconductor,ON Semiconductor DIO100000066 Diode,Diode,DIO100000066 Diode from ON Semiconductor. Sourced via professional procurement support; specs below.,if_a: 1; vf_v: 0.7; Reverse Recovery: 50ns,https://example.com/datasheet/DIO100000066.pdf,264,7.0646
Digikey,DIG-1000-00067,LED100000067,OSRAM,OSRAM LED100000067 LED Components,LED Components,LED100000067 LED Components from OSRAM. Sourced via professional procurement support; specs below.,forward_current_ma: 20; wavelength_nm: 650; package: 0805; forward_voltage_v: 2.1; Luminous Intensity: 100mcd,https://example.com/datasheet/LED100000067.pdf,3616,11.2714
Hanxin,HAN-1000-00068,MEM100000068,SK Hynix,SK Hynix MEM100000068 Memory IC,Memory IC,MEM100000068 Memory IC from SK Hynix. Sourced via professional procurement support; specs below.,speed_hz: 104000000; interface: SPI; memory_bytes: 16777216; organization: x8,https://example.com/datasheet/MEM100000068.pdf,2879,18.6913
HQEW,HQE-1000-00069,XTAL100000069,TDK Corporation,TDK Corporation XTAL100000069 Crystal Oscillator,Crystal Oscillator,XTAL100000069 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,package: SMD; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000069.pdf,1218,10.6148
Mouser,MOU-1000-00070,MCU100000070,Microchip Technology,Microchip Technology MCU100000070 Microcontroller,Microcontroller,MCU100000070 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,RAM Size: 20KB; frequency_hz: 72000000; io_count: 48,https://example.com/datasheet/MCU100000070.pdf,4688,2.1489
Mouser,MOU-1000-00071,MOS100000071,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS100000071 MOSFET,MOSFET,MOS100000071 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,package: SOT-23; qg_nc: 45,https://example.com/datasheet/MOS100000071.pdf,2399,19.8047
LCSC,LCS-1000-00072,RES100000072,Bourns,Bourns RES100000072 Resistor,Resistor,RES100000072 Resistor from Bourns. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; package: 0805,https://example.com/datasheet/RES100000072.pdf,2358,3.9301
LCSC,LCS-1000-00073,CAP100000073,TDK Corporation,TDK Corporation CAP100000073 Capacitor,Capacitor,CAP100000073 Capacitor from TDK Corporation. Sourced via professional procurement support; specs below.,temperature_coeff: X7R; capacitance_pf: 100000; tolerance: ±10%; voltage_rating_v: 50,https://example.com/datasheet/CAP100000073.pdf,2041,13.5786
Mouser,MOU-1000-00074,IND100000074,TDK Corporation,TDK Corporation IND100000074 Inductor,Inductor,IND100000074 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,current_rating_a: 1.5; package: 0805; inductance_uh: 4.7; tolerance: ±20%,https://example.com/datasheet/IND100000074.pdf,1137,21.7281
Mouser,MOU-1000-00075,SEN100000075,NXP Semiconductors,NXP Semiconductors SEN100000075 Sensors,Sensors,SEN100000075 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,sensitivity: 260 LSB/g; range: 0-40; accuracy: ±0.5; resolution_bits: 12; interface: I2C,https://example.com/datasheet/SEN100000075.pdf,4449,23.0436
HQEW,HQE-1000-00076,CON100000076,Hirose Electric,Hirose Electric CON100000076 Connectors,Connectors,CON100000076 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,positions: 40; current_rating_a: 3; voltage_rating_v: 50; mounting: SMD; Contact Plating: Gold,https://example.com/datasheet/CON100000076.pdf,4539,22.2486
Hanxin,HAN-1000-00077,MOD100000077,Semtech,Semtech MOD100000077 Modules,Modules,MOD100000077 Modules from Semtech. Sourced via professional procurement support; specs below.,sensitivity_dbm: -95; modulation: GFSK; Data Rate: 2Mbps,https://example.com/datasheet/MOD100000077.pdf,343,15.0770
Mouser,MOU-1000-00078,OPA100000078,Analog Devices,Analog Devices OPA100000078 Analog IC,Analog IC,OPA100000078 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,supply_current_ua: 200; bandwidth_hz: 1000000; package: SOIC-8; Input Noise: 10nV,https://example.com/datasheet/OPA100000078.pdf,2155,18.8781
LCSC,LCS-1000-00079,PMIC100000079,Infineon Technologies,Infineon Technologies PMIC100000079 Power Management IC,Power Management IC,PMIC100000079 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_in_max_v: 28,https://example.com/datasheet/PMIC100000079.pdf,169,10.0404
Digikey,DIG-1000-00080,DIO100000080,Littelfuse,Littelfuse DIO100000080 Diode,Diode,DIO100000080 Diode from Littelfuse. Sourced via professional procurement support; specs below.,if_a: 1; vrrm_v: 100; vf_v: 0.7,https://example.com/datasheet/DIO100000080.pdf,138,12.7563
LCSC,LCS-1000-00081,LED100000081,PhotonInc,PhotonInc LED100000081 LED Components,LED Components,LED100000081 LED Components from PhotonInc. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; forward_current_ma: 20; package: 0805,https://example.com/datasheet/LED100000081.pdf,1485,3.0204
LCSC,LCS-1000-00082,MEM100000082,Macronix International,Macronix International MEM100000082 Memory IC,Memory IC,MEM100000082 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,interface: SPI; memory_bytes: 16777216; speed_hz: 104000000,https://example.com/datasheet/MEM100000082.pdf,799,1.5559
Mouser,MOU-1000-00083,XTAL100000083,Murata Manufacturing,Murata Manufacturing XTAL100000083 Crystal Oscillator,Crystal Oscillator,XTAL100000083 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000083.pdf,3621,5.6691
Mouser,MOU-1000-00084,MCU100000084,QubitCore,QubitCore MCU100000084 Microcontroller,Microcontroller,MCU100000084 Microcontroller from QubitCore. Sourced via professional procurement support; specs below.,package: LQFP-48; frequency_hz: 72000000,https://example.com/datasheet/MCU100000084.pdf,3792,6.2605
HQEW,HQE-1000-00085,MOS100000085,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS100000085 MOSFET,MOSFET,MOS100000085 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,Continuous Drain Current: 30A; vds_v: 55; rds_on_mohm: 8,https://example.com/datasheet/MOS100000085.pdf,2675,16.1691
Hanxin,HAN-1000-00086,RES100000086,Vishay Intertechnology,Vishay Intertechnology RES100000086 Resistor,Resistor,RES100000086 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,Resistor Value: 10kΩ; power_rating_w: 0.25; resistance_ohm: 10000; tolerance: ±1%; package: 0805,https://example.com/datasheet/RES100000086.pdf,3492,11.2661
Digikey,DIG-1000-00087,CAP100000087,Holy Stone,Holy Stone CAP100000087 Capacitor,Capacitor,CAP100000087 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,capacitance_pf: 100000; voltage_rating_v: 50; tolerance: ±10%,https://example.com/datasheet/CAP100000087.pdf,1914,15.0510
Mouser,MOU-1000-00088,IND100000088,Wurth Elektronik,Wurth Elektronik IND100000088 Inductor,Inductor,IND100000088 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; current_rating_a: 1.5,https://example.com/datasheet/IND100000088.pdf,1327,7.8094
HQEW,HQE-1000-00089,SEN100000089,BoschDummy,BoschDummy SEN100000089 Sensors,Sensors,SEN100000089 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,range: 0-40; interface: I2C; accuracy: ±0.5; sensitivity: 260 LSB/g; resolution_bits: 12; Output Type: Analog,https://example.com/datasheet/SEN100000089.pdf,2581,18.1191
